,game_key,pitcher,1,2,3,4,5,6,7,8,9
0,20160401LTWO0,"[0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
1,20160402LTWO0,"[0, 0, 0, 0]","[0.6, 0.6, 0.6, 0.0, 0.0, 0.0]","[0.5, 0.6, 1.0, 0.0, 0.25, 0.0]","[0.25, 0.25, 0.25, 0.25, 0.0, 0.25]","[0.5, 0.5, 0.5, 0.0, 0.0, 0.0]","[0.6666666666666666, 0.75, 0.6666666666666666, 0.0, 0.3333333333333333, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.25, 0.25, 0.25, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2,20160403LTWO0,"[0, 0, 0, 0]","[0.3333333333333333, 0.4, 0.6666666666666666, 0.3333333333333333, 0.1111111111111111, 0.2222222222222222]","[0.4444444444444444, 0.5, 0.4444444444444444, 0.0, 0.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.4444444444444444, 0.25, 0.0, 0.1111111111111111]","[0.125, 0.2222222222222222, 0.125, 0.16666666666666666, 0.125, 0.125]","[0.2857142857142857, 0.375, 0.2857142857142857, 0.0, 0.0, 0.0]","[0.2857142857142857, 0.375, 0.2857142857142857, 0.0, 0.14285714285714285, 0.0]","[0.375, 0.375, 0.5, 0.0, 0.125, 0.0]","[0.0, 0.2, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.16666666666666666, 0.0, 0.0, 0.0, 0.0]"
3,20160405SKLT0,"[0, 0, 0, 0]","[0.3076923076923077, 0.4, 0.6153846153846154, 0.5, 0.15384615384615385, 0.23076923076923078]","[0.35714285714285715, 0.4, 0.35714285714285715, 0.0, 0.0, 0.0]","[0.2857142857142857, 0.2857142857142857, 0.35714285714285715, 0.4, 0.07142857142857142, 0.07142857142857142]","[0.15384615384615385, 0.21428571428571427, 0.3076923076923077, 0.14285714285714285, 0.15384615384615385, 0.23076923076923078]","[0.18181818181818182, 0.3076923076923077, 0.18181818181818182, 0.0, 0.09090909090909091, 0.0]","[0.5, 0.6153846153846154, 0.5, 0.5, 0.2, 0.1]","[0.38461538461538464, 0.38461538461538464, 0.46153846153846156, 0.25, 0.07692307692307693, 0.0]","[0.25, 0.25, 0.25, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4,20160406SKLT0,"[0, 0, 0, 0]","[0.23529411764705882, 0.3157894736842105, 0.47058823529411764, 0.4, 0.11764705882352941, 0.17647058823529413]","[0, 0, 0, 0, 0, 0]","[0.2777777777777778, 0.2777777777777778, 0.3333333333333333, 0.4, 0.05555555555555555, 0.05555555555555555]","[0.11764705882352941, 0.16666666666666666, 0.23529411764705882, 0.14285714285714285, 0.11764705882352941, 0.17647058823529413]","[0.23076923076923078, 0.4117647058823529, 0.23076923076923078, 0.0, 0.15384615384615385, 0.0]","[0.4166666666666667, 0.5882352941176471, 0.4166666666666667, 0.5, 0.25, 0.08333333333333333]","[0.3333333333333333, 0.3684210526315789, 0.3333333333333333, 0.0, 0.0, 0.0]","[0.42857142857142855, 0.4444444444444444, 0.42857142857142855, 0.3333333333333333, 0.0, 0.14285714285714285]","[0.3125, 0.3125, 0.375, 0.16666666666666666, 0.0625, 0.0]"
5,20160407SKLT0,"[0.0, 1.5, 1.0, 6.0]","[0.2857142857142857, 0.34782608695652173, 0.6190476190476191, 0.5, 0.19047619047619047, 0.23809523809523808]","[0.6666666666666666, 0.75, 0.6666666666666666, 1.0, 0.6666666666666666, 0.3333333333333333]","[0.36363636363636365, 0.36363636363636365, 0.5909090909090909, 0.5, 0.13636363636363635, 0.18181818181818182]","[0.23809523809523808, 0.2727272727272727, 0.38095238095238093, 0.2222222222222222, 0.19047619047619047, 0.23809523809523808]","[0.3125, 0.45, 0.5625, 0.3333333333333333, 0.1875, 0.1875]","[0.38461538461538464, 0.6, 0.38461538461538464, 0.5, 0.23076923076923078, 0.07692307692307693]","[0.3, 0.3333333333333333, 0.3, 0.0, 0.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.25, 0.0, 0.3333333333333333]","[0.3157894736842105, 0.3157894736842105, 0.3684210526315789, 0.14285714285714285, 0.10526315789473684, 0.0]"
6,20160408SSLT0,"[6.352941176470588, 1.588235294117647, 1.3333333333333333, 5.666666666666667]","[0.32, 0.37037037037037035, 0.72, 0.5, 0.24, 0.24]","[0.42857142857142855, 0.5, 0.5714285714285714, 1.0, 0.2857142857142857, 0.2857142857142857]","[0.36, 0.38461538461538464, 0.56, 0.42857142857142855, 0.16, 0.16]","[0.2631578947368421, 0.375, 0.47368421052631576, 0.3333333333333333, 0.15789473684210525, 0.21052631578947367]","[0.3125, 0.5217391304347826, 0.3125, 0.5, 0.1875, 0.0625]","[0.30434782608695654, 0.3333333333333333, 0.30434782608695654, 0.0, 0.0, 0.0]","[0.4, 0.4166666666666667, 0.4, 0.25, 0.1, 0.1]","[0.0, 0.125, 0.0, 0.0, 0.0, 0.0]","[0.2857142857142857, 0.2857142857142857, 0.3333333333333333, 0.14285714285714285, 0.09523809523809523, 0.0]"
7,20160409SSLT0,"[9.642857142857142, 1.9285714285714284, 2.0, 4.666666666666667]","[0.3333333333333333, 0.35714285714285715, 0.3333333333333333, 0.0, 0.0, 0.0]","[0.5454545454545454, 0.5833333333333334, 0.6363636363636364, 0.5, 0.2727272727272727, 0.18181818181818182]","[0.3103448275862069, 0.3548387096774194, 0.6896551724137931, 0.5, 0.20689655172413793, 0.20689655172413793]","[0.30434782608695654, 0.39285714285714285, 0.6086956521739131, 0.25, 0.17391304347826086, 0.21739130434782608]","[0.3103448275862069, 0.3333333333333333, 0.4827586206896552, 0.375, 0.13793103448275862, 0.13793103448275862]","[0.3333333333333333, 0.5555555555555556, 0.3888888888888889, 0.6666666666666666, 0.2222222222222222, 0.1111111111111111]","[0.35714285714285715, 0.375, 0.35714285714285715, 0.4, 0.07142857142857142, 0.14285714285714285]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.1111111111111111, 0.0, 0.0, 0.0, 0.0]"
8,20160410SSLT0,"[0.0, 0.4736842105263158, 7.0, 6.333333333333333]","[0.3225806451612903, 0.36363636363636365, 0.3548387096774194, 0.16666666666666666, 0.03225806451612903, 0.03225806451612903]","[0.5, 0.5294117647058824, 0.5625, 0.3333333333333333, 0.1875, 0.125]","[0.35294117647058826, 0.3888888888888889, 0.6764705882352942, 0.5, 0.20588235294117646, 0.20588235294117646]","[0.32142857142857145, 0.3939393939393939, 0.5714285714285714, 0.16666666666666666, 0.21428571428571427, 0.17857142857142858]","[0.30303030303030304, 0.34285714285714286, 0.45454545454545453, 0.3, 0.15151515151515152, 0.12121212121212122]","[0.4090909090909091, 0.5806451612903226, 0.5909090909090909, 0.6666666666666666, 0.22727272727272727, 0.2727272727272727]","[0.35294117647058826, 0.4, 0.35294117647058826, 0.4, 0.058823529411764705, 0.17647058823529413]","[0.14285714285714285, 0.25, 0.14285714285714285, 0.0, 0.14285714285714285, 0.0]","[0.08333333333333333, 0.15384615384615385, 0.08333333333333333, 0.0, 0.0, 0.0]"
9,20160412LTLG0,"[0, 0, 0, 0]","[0.3055555555555556, 0.34210526315789475, 0.3333333333333333, 0.25, 0.027777777777777776, 0.08333333333333333]","[0.47368421052631576, 0.5238095238095238, 0.5789473684210527, 0.3333333333333333, 0.15789473684210525, 0.10526315789473684]","[0.3684210526315789, 0.4, 0.6578947368421053, 0.4, 0.21052631578947367, 0.18421052631578946]","[0.2903225806451613, 0.3783783783783784, 0.5161290322580645, 0.125, 0.1935483870967742, 0.16129032258064516]","[0.2972972972972973, 0.3333333333333333, 0.5135135135135135, 0.3333333333333333, 0.16216216216216217, 0.16216216216216217]","[0.4230769230769231, 0.5714285714285714, 0.6153846153846154, 0.6666666666666666, 0.23076923076923078, 0.23076923076923078]","[0.4, 0.4583333333333333, 0.45, 0.3333333333333333, 0.15, 0.15]","[0.3, 0.4166666666666667, 0.3, 0.2, 0.1, 0.0]","[0.07142857142857142, 0.13333333333333333, 0.07142857142857142, 0.0, 0.0, 0.0]"
