,game_key,pitcher,1,2,3,4,5,6,7,8,9
0,20200505LTKT0,"[0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
1,20200506LTKT0,"[0, 0, 0, 0]","[0.0, 0.2, 0.0, 0.0, 0.25, 0.0]","[0.25, 0.25, 1.0, 0.0, 0.25, 0.5]","[0.3333333333333333, 0.5, 0.3333333333333333, 0.0, 0.3333333333333333, 0.0]","[0.5, 0.5, 0.5, 0.0, 0.0, 0.0]","[0.0, 0.25, 0.0, 0.0, 0.3333333333333333, 0.0]","[0.5, 0.5, 1.0, 0.0, 1.0, 0.5]","[0.5, 0.5, 1.25, 1.0, 0.25, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2,20200507LTKT0,"[0, 0, 0, 0]","[0.4444444444444444, 0.5, 0.5555555555555556, 0.0, 0.4444444444444444, 0.0]","[0.4444444444444444, 0.4444444444444444, 0.8888888888888888, 0.5, 0.3333333333333333, 0.3333333333333333]","[0.2857142857142857, 0.3333333333333333, 0.2857142857142857, 0.3333333333333333, 0.2857142857142857, 0.2857142857142857]","[0.25, 0.2222222222222222, 0.25, 0.0, 0.0, 0.125]","[0.125, 0.2222222222222222, 0.125, 0.0, 0.25, 0.0]","[0.3333333333333333, 0.375, 1.0, 1.0, 0.5, 0.6666666666666666]","[0.3333333333333333, 0.5, 0.8333333333333334, 1.0, 0.3333333333333333, 0.6666666666666666]","[0.25, 0.25, 0.25, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.14285714285714285]"
3,20200508SKLT0,"[0, 0, 0, 0]","[0.42857142857142855, 0.4666666666666667, 0.5714285714285714, 0.0, 0.35714285714285715, 0.0]","[0.35714285714285715, 0.35714285714285715, 0.6428571428571429, 0.2, 0.21428571428571427, 0.21428571428571427]","[0.3333333333333333, 0.35714285714285715, 0.5833333333333334, 0.3333333333333333, 0.25, 0.4166666666666667]","[0.25, 0.2857142857142857, 0.3333333333333333, 0.0, 0.0, 0.08333333333333333]","[0.07692307692307693, 0.14285714285714285, 0.07692307692307693, 0.0, 0.15384615384615385, 0.0]","[0.4, 0.46153846153846156, 0.8, 1.0, 0.5, 0.4]","[0.3, 0.4166666666666667, 0.6, 0.6666666666666666, 0.3, 0.4]","[0.0, 0.0, 0.0, 0.0, 0, 0.0]","[0.0, 0.5, 0.0, 0.0, 0.0, 0.0]"
4,20200510SKLT0,"[3.176470588235294, 1.0588235294117647, 1.3333333333333333, 5.666666666666667]","[0.3888888888888889, 0.45, 0.5, 0.0, 0.3333333333333333, 0.0]","[0.3684210526315789, 0.3684210526315789, 0.7894736842105263, 0.2, 0.2631578947368421, 0.21052631578947367]","[0.375, 0.3684210526315789, 0.625, 0.3333333333333333, 0.25, 0.375]","[0.29411764705882354, 0.3157894736842105, 0.5882352941176471, 0.2, 0.11764705882352941, 0.23529411764705882]","[0.17647058823529413, 0.2631578947368421, 0.35294117647058826, 0.2, 0.23529411764705882, 0.058823529411764705]","[0.35714285714285715, 0.4444444444444444, 0.7142857142857143, 0.5, 0.35714285714285715, 0.2857142857142857]","[0.4, 0.47058823529411764, 0.8, 0.5, 0.26666666666666666, 0.4]","[0.3333333333333333, 0.38461538461538464, 0.3333333333333333, 0.5, 0.0, 0.08333333333333333]","[0.1111111111111111, 0.1, 0.1111111111111111, 0.5, 0.0, 0.2222222222222222]"
5,20200512OBLT0,"[0, 0, 0, 0]","[0.4090909090909091, 0.4583333333333333, 0.5, 0.0, 0.2727272727272727, 0.0]","[0.3181818181818182, 0.34782608695652173, 0.6818181818181818, 0.14285714285714285, 0.22727272727272727, 0.18181818181818182]","[0.3157894736842105, 0.34782608695652173, 0.5263157894736842, 0.3333333333333333, 0.2631578947368421, 0.3157894736842105]","[0.25, 0.30434782608695654, 0.5, 0.2, 0.15, 0.2]","[0.15, 0.22727272727272727, 0.3, 0.16666666666666666, 0.2, 0.1]","[0.3333333333333333, 0.4090909090909091, 0.6111111111111112, 0.6666666666666666, 0.3333333333333333, 0.2777777777777778]","[0.3888888888888889, 0.45, 0.8888888888888888, 0.5, 0.2777777777777778, 0.4444444444444444]","[0.3333333333333333, 0.375, 0.3333333333333333, 0.5, 0.0, 0.06666666666666667]","[0.09090909090909091, 0.15384615384615385, 0.09090909090909091, 0.5, 0.0, 0.18181818181818182]"
6,20200513OBLT0,"[0.0, 1.0, 2.0, 6.0]","[0.4090909090909091, 0.48148148148148145, 0.6363636363636364, 0.8, 0.2727272727272727, 0.2727272727272727]","[0.3333333333333333, 0.35714285714285715, 0.7407407407407407, 0.125, 0.25925925925925924, 0.18518518518518517]","[0.34782608695652173, 0.39285714285714285, 0.5217391304347826, 0.3333333333333333, 0.30434782608695654, 0.2608695652173913]","[0.2857142857142857, 0.3333333333333333, 0.5238095238095238, 0.2, 0.14285714285714285, 0.19047619047619047]","[0.24, 0.2962962962962963, 0.4, 0.2222222222222222, 0.2, 0.12]","[0.34782608695652173, 0.4, 0.782608695652174, 0.36363636363636365, 0.21739130434782608, 0.43478260869565216]","[0.25, 0.2857142857142857, 0.25, 0.16666666666666666, 0.0, 0.05]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333, 0.0]","[0.07692307692307693, 0.13333333333333333, 0.07692307692307693, 0.3333333333333333, 0.0, 0.15384615384615385]"
7,20200514OBLT0,"[5.785714285714286, 1.7142857142857142, 1.0, 4.666666666666667]","[0.3793103448275862, 0.41935483870967744, 0.5862068965517241, 0.0, 0.2413793103448276, 0.034482758620689655]","[0.34375, 0.36363636363636365, 0.71875, 0.125, 0.3125, 0.15625]","[0.4, 0.48484848484848486, 0.56, 0.42857142857142855, 0.36, 0.32]","[0.32, 0.3793103448275862, 0.6, 0.375, 0.2, 0.24]","[0.2413793103448276, 0.3125, 0.3793103448275862, 0.25, 0.1724137931034483, 0.1724137931034483]","[0.34615384615384615, 0.43333333333333335, 0.7692307692307693, 0.38461538461538464, 0.19230769230769232, 0.46153846153846156]","[0.25, 0.3076923076923077, 0.25, 0.14285714285714285, 0.0, 0.041666666666666664]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.16666666666666666, 0.0]","[0.0625, 0.1111111111111111, 0.0625, 0.3333333333333333, 0.0625, 0.125]"
8,20200515LTHH0,"[1.4210526315789473, 0.7105263157894737, 5.0, 6.333333333333333]","[0.38235294117647056, 0.4166666666666667, 0.6764705882352942, 0.0, 0.23529411764705882, 0.058823529411764705]","[0.2972972972972973, 0.3157894736842105, 0.6216216216216216, 0.1111111111111111, 0.2702702702702703, 0.13513513513513514]","[0.2727272727272727, 0.3333333333333333, 0.45454545454545453, 0.3333333333333333, 0.15151515151515152, 0.21212121212121213]","[0.41379310344827586, 0.45454545454545453, 0.6551724137931034, 0.375, 0.20689655172413793, 0.20689655172413793]","[0.38461538461538464, 0.46875, 0.5769230769230769, 0.8, 0.2692307692307692, 0.23076923076923078]","[0.3103448275862069, 0.38235294117647056, 0.6896551724137931, 0.3333333333333333, 0.1724137931034483, 0.4482758620689655]","[0.2, 0.2, 0.2, 0.0, 0.1, 0.0]","[0.2222222222222222, 0.3, 0.2222222222222222, 0.1111111111111111, 0.0, 0.037037037037037035]","[0.05555555555555555, 0.1, 0.05555555555555555, 0.3333333333333333, 0.05555555555555555, 0.1111111111111111]"
9,20200516LTHH0,"[9.0, 2.0, 3.0, 5.0]","[0.3684210526315789, 0.4, 0.6578947368421053, 0.0, 0.21052631578947367, 0.05263157894736842]","[0.2926829268292683, 0.30952380952380953, 0.5853658536585366, 0.09090909090909091, 0.24390243902439024, 0.12195121951219512]","[0.42857142857142855, 0.5384615384615384, 0.5714285714285714, 0.42857142857142855, 0.35714285714285715, 0.2857142857142857]","[0.42424242424242425, 0.4594594594594595, 0.6363636363636364, 0.375, 0.18181818181818182, 0.18181818181818182]","[0.2702702702702703, 0.325, 0.43243243243243246, 0.3333333333333333, 0.16216216216216217, 0.1891891891891892]","[0.0, 0.5, 0.0, 0.0, 0.0, 0.0]","[0.28125, 0.3684210526315789, 0.625, 0.3333333333333333, 0.15625, 0.40625]","[0.2413793103448276, 0.3125, 0.2413793103448276, 0.1111111111111111, 0.0, 0.034482758620689655]","[0.0, 0.14285714285714285, 0.0, 0.0, 0.0, 0.0]"
